shop_num_1,shop_name,shop_addr_1,shop_addr_2,shop_city,shop_state,shop_zip,shop_addr_1_m,shop_addr_2_m,shop_city_m,shop_state_m,shop_zip_m,shop_phone_1,shop_phone_2,shop_email,shop_website,shop_owner,shop_hours,shop_mdse
11296,Orange Kitten Yarns,1613 10th Street,,Monroe,WI,53566,1613 10th Street,,Monroe,WI,53566,(608) 328-4140,,jociekline@charter.net,,Jocelyn Kline,Tu-Sa 10-4,"S,Y"
17188,The Stitch Witch,210 N. Bridge Street,,Bedford,VA,24523,210 N. Bridge St.,,Bedford,VA,24523,(540) 494-1078,,stitchwitchofbedford@gmail.com,https://www.stitchwitchofbedfordva.com/,Erika McFaden,"TuW 10-3, Th 10-3 & 5-7, F 10-3, Sat 12:30-5 Sun 1-5","S,Y"
1719,Polka Dot Sheep Fine Yarns,14 Lupfer Avenue,,Whitefish,MT,59937,14 Lupfer Avenue,,Whitefish,MT,59937,(406) 862-6390,,sales@polkadotsheep.com,https://www.polkadotsheep.com,Aimee Alexander ,M-Sa 10-5,"S,Y"
2853,Susan Yarns,2166 S. Taylor Road,,Cleveland Heights,OH,44118,2166 S. Taylor Road,,Cleveland Heights,OH,44118,(216) 321-2687,,susanyarns@yahoo.com,,John Martin,"TuFSa 10-5, WTh 10-8:30","S,Y"
15421,The Fuzzy Bunny Studio at Honeoye Craft Lab,6 Honeoye Commons,,Honeoye,NY,14471,,,,,,(585) 210-9431,,fuzzybunnyyarn@gmail.com,www.fuzzybunnyyarn.com,Liz Yockel,"Fr 12-4, Sa 11-5, by appt","S,Y"
15558,Skirted Fleece Mill,657 Calkins Road,,Milanville,PA,18443,,,,,,(570) 729-8162,,skirtedfleecemill@gmail.com,,Adam and Liz Thumann,Sa 8-2,"S,Y"
17056,Yarn Seasons,"13105 Booker T Washington Highway, Unit B3",,Hardy,VA,24101,,,,,,(540) 420-1289,,yarnseasons@gmail.com,https://www.yarnseasons.com,Dorothea Pierce,"Tu-F 10-4, Sa 10-2","S,Y"
10717,Fiber Art Work,817B Regal Drive SW,,Huntsville,AL,35801,,,,,,(256) 656-0163,,fiberartwork@gmail.com,www.fiberartwork.com,Anastasia Antonison,Tu-Sa 11-5,"S,Y"
16788,Oklahoma Mini Mill,"1324 N. Wentz Street, Suite F",,Guthrie,OK,73044,,,,,,(405) 260-2705,,contact@oklahomaminimill.com,http://oklahomaminimill.com/,Ivan French,"M-F 10-5, Sa by appt.","S,Y"
1263,A Pop of Color Yarns,"16375 Monterey Road, Suite J",,Morgan Hill,CA,95037,"16375 Monterey Rd, Ste J",,Morgan Hill,CA,95038-0332,(408) 779-5885,(866) 890-9587,apopofcolor@outlook.com,apopofcoloryarns.com,Kristie Wards,"TuThF 10-4, W 10-6, Sa 10-3","S,Y"
2924,Yorkshire Meadows Knitting & Spinning Shop,2322 Route 549,,Mansfield,PA,16933,2322 Rt 549,,Mansfield,PA,16933,(570) 549-2299,,woolymum1@gmail.com,facebook yorkshiremeadowsknitting&spinning,Liz McLelland,"F-Sa 10-4, Tu 6-8 pm","S,Y"
2610,The Village Yarn & Fiber Shop,350 W. Commercial Street,,East Rochester,NY,14445,154 Cobblestone Court Plaza,PMB #247,Victor,NY,14564,(585) 586-5470,,karen@villageyarnandfiber.com,www.villageyarnandfiber.com,"Karen Petito, Sarah Reilly, Linda Nally & Van Black-Winhaber","MW 10-6, Th 12-9, FSa 10-4","S,Y"
3126,Blackberry Ridge Woolen Mill,3776 Forshaug Road,,Mt. Horeb,WI,53572,3776 Forshaug Road,,Mt. Horeb,WI,53572,(608) 437-3762,,anne@blackberry-ridge.com,https://www.blackberry-ridge.com,Anne Bosch,Call first,"S,Y"
3246,Dancing Leaf Farm,21920 Beallsville Road,,Barnesville,MD,20838,P.O. Box 355,,Barnesville,MD,20838,(301) 801-6995,,dalis@dancingleaffarm.com,www.dancingleaffarm.com,Dalis Davidson,By appt.,"S,Y"
13763,Tink & The Frog,128 E. Maumee Street,,Adrian,MI,49221,117 N Main,,Adrian,MI,49221,(517) 759-3990,,support@tinkandfrogyarnshop.com,http://tinkandfrogyarnshop.com,Michelle Beechler,"TuWF 11-5, Th 12-7, Sa 11-3","S,Y"
14525,"Hearthside Fibers, Maplewood North Farm",W3476 Country Road,,Johnson Creek,WI,53038,,,,,,,,yarn@hearthsidefibers.com,www.hearthsidefibers.com,"Larry, Lael and Nicholas Wilson",,"S,Y"
4735,Lovelyarns,3610 Falls Road,,Baltimore,MD,21211,3610 Falls Road,,Baltimore,MD,21211,(410) 662-9276,,lovelyarns@gmail.com,https://www.lovelyarns.com,Melissa Salzman,"M-Sa 11-7, Su 11-5","S,Y"
17085,Aker Fiber Farm,1499 Route 4A,,Enfield Center,NH,3749,PO Box 240,,Enfield Center,NH,3749,(603) 306-1144,,patty@akerllc.com,akerllc.com,Patty,By Appt.,"S,Y"
2894,Knitting Criations,60 Springfield Road,,Somers,CT,6071,PO Box 477,,Somers,CT,6071,(860) 749-4005,,pabeane@aol.com,www.knittingcriations.com,Pam Harris,"TuW 10-6, ThFSa 10-4","S,Y"
11865,Makers' Mercantile,8041 S. 180th Street,,Kent,WA,98032,8041 S. 180th Street,,Kent,WA,98032,(206) 747-7121,,hello@makersmercantile.com,https://www.makersmercantile.com,Karin Skacel,M-F 9-5,"S,Y"
17101,Petit Fours & Purls,"98 W. Main Street, Suite B",,Lehi,UT,84043,"98 W. Main Street, Suite B",,Lehi,UT,84043,(801) 736-1981,(801) 824-6722,petitfoursandpurls@gmail.com,https://petitfoursandpurls.com/,Camera Meyer,"TuWF 10-5, Th 10-8, Sa 10-5","S,Y"
16885,Gritty Knits,,,,TX,,,,,,,,,Natasha@grittyknits.com,www.grittyknits.com,,,"S,Y"
11518,The Frayed Knot,125 E. Broad Street,,Savannah,GA,31401,125 E. Broad Street,,Savannah,GA,31401,(912) 233-1240,,thefrayedknotsav@yahoo.com,http://www.thefrayedknotsav.com,Jennifer Harvey,Tu-Sa 12-5,"S,Y"
1934,Yarnify!,"633 S. Plymouth Court, Suite 1",,Chicago,IL,60605,633 S. Plymouth Court Suite 1,,Chicago,IL,60605,(312) 583-9276,,shop.yarnify.com,www.yarnify.com,Barbara Flom,"MWThF 12-6, Sa10-6, Su 12-4","S,Y"
14370,Creative Twist,31 S. Maysville Street,,Mt. Sterling,KY,40353,,,,,,(859) 432-8133,,creativetwiststudio@yahoo.com,www.creativetwiststudio.com,Laura Groff,"T-F 12-5,  Sa 11-4","S,Y"
3072,Brownsville Stitching Parlor,104 Spaulding Avenue,,Brownsville,OR,97327,P. O. Box 815,,Brownsville,OR,97327,(541) 466-3660,,stitchparlor@peak.org,,Jamie,"Tu-F 11-3, Sa 11-2","S,Y"
8764,Darn Knit Anyway,"423 S. Main Street, Suite 423B",,Stillwater,MN,55082,"423 S. Main Street, Suite 423B",,Stillwater,MN,55082,(651) 342-1386,,info@darnknitanyway.com,http://www.darnknitanyway.com,Aimee Pelletier,"MWFSa 10-6, TuTh 10-8, Su 11-4","S,Y"
17716,Needles & Hooks,"17171 Bothell Way NE, A119",,Lake Forest Park,WA,98155,"17171 Bothell Way NE, A119",,Lake Forest Park,WA,98155,(206) 257-4284,, Shop@needlesandhooksyarn.com,https://needlesandhooksyarn.com/,Ginny,"Su 10-4, Tu-W 10-5, Th 10-8, F-Sa 10-5","S,Y"
11279,Yarn Charm,(Web Only),,Lincoln,NE,68521,1610 Blanca Dr,,LINCOLN,NE,68521,(402) 858-6300,,info@yarncharm.com,http://www.yarncharm.com,Lori and Craig Kowal,24 hours,"S,Y"
13961,Raggz Fiber Art,118A General Street,,Forbes Road,PA,15633,118A General Street,,Forbes Road,PA,15633,(724) 600-5550,,toni9399@comcast.net,https://www.raggzfiberart.com,Toni Ritchey-Ridella,"Tu 1-5, F 10-5, Sa 10-2","S,Y"
12974,Yarn Place,2302 N 36th Street,,Phoenix,AZ,,,,,,,(602) 283-5356,,,,,,"S,Y"
17084,The Yarn Bank LLC,375 Railroad Street,,St. Johnsbury,VT,5819,,,,VT,,(802) 748-2265,,theyarnbank@gmail.com,https://	theyarnbank@gmail.ocm,Louise Fellows & Edith Murphy,"TuWTh 10-3, F 10-5, Sa 10-4","S,Y"
12149,Purly Shell Fiber Arts,"157 Howerton Way SE, Suite B",,Ilwaco,WA,98624,P. O. Box 594,,Long Beach,WA,98631,(360) 642-3044,,purlyshellfiber@gmail.com,www.purlyshellyarn.com,Beverly Campbell,"M 12-4, Tu-Th 11-4, FSa 11-5:30","S,Y"
15340,The Farm Store,1 Sisters of Providence,,St. Mary-of-the-Woods,IN,47876,1 Sisters of Providence,,Saint Mary of the Woods,IN,47876,(812) 535-2936,(812) 535-3131,mriley@spsmw.org,http://www.whiteviolet.org,Mary Riley,M-Sa 12-5,"S,Y"
11379,Knitty Gritty,824 S. Main Street,,Lebanon,OR,97355,824 S. Main Street,,Lebanon,OR,97355,(541) 936-4677,,knittygrittyoregon@yahoo.com,http://www.knittygrittyoregon.com,Maurine & David Bunce,Tu-Sa 11-5,"S,Y"
15146,Alpaca LLC,106 Broadway,,Eagle,CO,81631,,,,,,(970) 328-1211,,cass-od@mountainmax-net,http://www.alpacallc.com/,Cass Galloway,"Tu 12-8, W-Sa 11-5","S,Y"
15527,Sybil's Yarn Shop,65 S. Main,,Milford,NY,13807,PO Box 632,,Milford,NY,13807,(607) 286-4061,,jeanetta@sybilsyarnshop.com,http://sybilsyarnshop.com,Jeanetta Osterhoudt,Tu-Sa 11-5,"S,Y"
16860,Center of the Yarniverse,112 England Street,,Ashland,VA,23005,112 England Street,,Ashland,VA,23005,(804) 362-7800,,centeroftheyarniverse@gmail.com,https://www.centeroftheyarniverse.com,Stacey Williamson,"TuThF 11-6, W 11-7, SaSu 11-4","S,Y"
4321,Shadeyside Fibers LLC,109 Brown Road,,Oxford,NY,13830,109 Brown Rd,,Oxford,NY,13830,(607) 843-8243,(877) 320-8243,shadeyside@citlink.net,http://www.shadeysidefibers.com,Nancy Morey,By appt. or chance,"S,Y"
17734,Kani Kettu / Nordic Yarn,"10211 Cypresswood Drive, #600",,Houston,TX,77070,"10211 Cypresswood Drive, #600",,Houston,TX,77070,(281) 758-2838,,sales@kanikettu.com,https://kanikettu.shop/,Becca & Edgar Castaneda,"SuTh 11-5:00, FSa 11-7","S,Y"
2249,The Shivering Sheep,308 N. Buckeye Avenue,,Abilene,KS,67410,308 N. Buckeye Avenue,,Abilene,KS,67410-2528,(785) 263-7501,(785) 479-0139,i-shiver@sbcglobal.net,www.theshiveringsheep.com ,Jeannie and Jim Price,"W-Sa 10-5, Su 1-5","S,Y"
16406,Nightingale Fibers,131 Francestown Road,,Greenfield,NH,3047,,,,,,(603) 547-6645,,,www.nightingalefibers.com,David and Cynthia,,"S,Y"
13927,Frostburg Fiber Depot,89 E. Main Street,,Frostburg,MD,21532,89 East Main Street,,Frostburg,MD,21532,(240) 284-2154,,hello@frostburgfiberdepot.com,www.frostburgfiberdepot.com,Jennie Clark,"W-F 11-4, Sa 11-6, 11-4","S,Y"
8828,The Tinshack Co.,P.O. Box 41,,Isle,MN,56342,P. O. Box 41,,Isle,MI,56342,(320) 279-9359,,tinshack@tinshackco.com,www.tinshackco.com,Penny Simonsen,"M-Sa 9-5, Su 10-3","S,Y"
10338,Eat.Sleep.Knit,1060 Cedarcrest Drive,,Dallas,GA,30132,1060 Cedarcrest Rd,,Dallas,GA,30132,(770) 432-9277,,eatsleepknit@eatsleepknit.com,https://www.eatsleepknit.com,Erin Walker,"Tu-F 10-7, Sa 10-4","S,Y"
15782,Red Fox Yarns LLC,"421 Church Street NE, Suite D",,Vienna,VA,22180,"421 Church Street NE, Suite D",,Vienna,VA,22180,(703) 865-6343,,info@redfoxyarns.com,http://www.redfoxyarns.com,CJ Bagaria,Tu-Sa 10-5,"S,Y"
3267,Klose Knit,311 W. Springfield Avenue,,Urbana,IL,61801,311 W. Springfield,,Urbana,IL,61801,(217) 344-2123,,klosekniturbana@gmail.com,www.klosekniturbana.com,Brigitte Pieke,Th-Sa 11-4,"S,Y"
10618,Bead & Fiber Fantasy,4849 Cory Corners Road,,Marion,NY,14505,4849 Cory Corners Road,,Marion,NY,14505,(315) 690-1108,, beadfiberfantasy@gmail.com,https://www.beadfiberfantasy.com,Louise Smith,"FSa 10-5, and by appt.","S,Y"
17419,Oliver's Originals ,8188 Cazenovia Road,,Manlius,NY,13104,8001 Blarney Stone Way,,Manlius,NY,13104,(315) 882-7937,,oliversoriginals1@gmail.com,https://www.oliversoriginals1.com,Shannon Oliver,"WTh 12-7, FSa 10-4, Su 12-4","S,Y"
16218,Wood & Knit Be Nice Music Studio,103 E. 4th Street,,Papillion,NE,68046,103 E 4th St,,Papillion,NE,68046,(402) 800-0681,,wnkbnmusicstudio@gmail.com,https://www.wnkbnmusicstudio.com,Emily Chilson & Ryan Chilson,"M 10-4, Tu 10-3, W 11-3, ThF 10-5, Sa 11-3","S,Y"
18275,The Knotty Knittress,742 SE Jackson St,,ROSEBURG,OR,97470,742 SE Jackson St,,ROSEBURG,OR,97470,(541) 900-0790,,Info@theknottyknittress.com,https://theknottyknittress.com,Andi,Tuesday - Saturday,"S,Y"
17392,Firebird Yarns,1322 Haight Street,,San Francisco,CA,94117,1322 Haight Street,,San Francisco,CA,94117,(415) 795-1229,,firebirdyarns@gmail.com,https://firebirdyarns.com,,"MWThSaSu 11-6, F 11-7","S,Y"
17961,Northern Blessings Alpacas,8293 Homestead Road,,Benzonia,MI,49616,8293 Homestead Road,,Benzonia,MI,49616,(231) 620-5491,,kardav0925@gmail.com,https://northernblessingsalpacas.com,kari Speckman,"Wed, Thur, Fri, Sat  11 am -4 pm","S,Y"
17936,Trillium Vineyard Woolgathering ,1994 Old Bushmill Road,,Bremen,GA,30110,1968 Old Bushmill Rd,,Bremen,GA,30110,(770) 841-3992,,karencross@trilliumvineyard.com,https://www.trilliumvineyard.com,Karen Cross,"Th 1-6, F 1-10, Sa 1-10","S,Y"
15971,Zatgebo Handwovens,,,,,,,,,,,(602) 547-0347,,,www.facebook.com/zatgebo,Wendi,,W
12992,Warped & Woven Mill Mercantile,794 48th Avenue,,Amana,IA,52203,800 48th Ave,,Amana,IA,52203,(319) 622-3432,,workshops@amanas.net,www.amanawoolenmill.com,"Cindy Bowen, Mgr.","M-Sa 9-5, Su 11-5",W
8607,Leesburg Looms Inc.,201 N. Cherry Street,,Van Wert,OH,45891,,,,,,(419) 238-2738,(800) 329-9254,jrwarpman@hotmail.com,www.totalrug.com,Jim,"M-F 9-5, Sa by appt.",W
14794,Purl & Loop,2315 Commerce Street,,Houston,TX,77002,,,,,,(713) 545-2450,,Notsuoh@mac.com,,Missy Bosch,,W
13114,Lunatic Fringe Yarns,,,Fruitland,ID,,,,,,,18004838749,(850) 539-1964,info@lunaticfringeyarns.com.,https://lunaticfringeyarns.com,"Michele, Katzy and Carol",,W
11288,Wall of Yarn,14 W. Stephenson Street,,Freeport,IL,61032,14 W. Stephenson Street,,Freeport,IL,61032,(815) 616-8402,,wallofyarn@gmail.com,http://www.wallofyarn.com,Jeffrey Wall,"M 11-4, Tu 11-9, Th 11-7, F 11-4, Sa 9-4, Su 12-4","W,Y"
10627,Sheep Thrills Yarn Company,503 N. Main Street,,North Syracuse,NY,13212,,,,,,(315) 382-5015,,sheepthrillsyarn@gmail.com ,www.sheepthrillsyarncompany.com,Beth Caulfield,"MW 12-8, TuTh 10-8, F 12-6, Sa 10-5, Su 12-5","W,Y"
4201,Yarnia,3773 SE Belmont Street,,Portland,OR,97214,3773 SE Belmont St.,,Portland,OR,97214,(503) 939-5338,,info@yarniapdx.com,www.yarniapdx.com,Lindsey Ross,Online only,"W,Y"
1770,The New Knittery,"601 S. Grady Way, Suite C",,Renton,WA,98057,"601 S. Grady Way, Suite C",,Renton,WA,98057,(425) 228-4694,(800) 742-3565,marcy@thenewknittery.com,https://www.thenewknittery.com,Marcy New,Tu-Sa 10-6,"W,Y"
3378,Atelier Marin,1707 4th Street,,San Rafael,CA,94901,217 San Anselmo Avenue,,San Anselmo,CA,94960,(415) 256-9618,,amanda@atelieryarns.com,www.atelieryarns.com,Amanda Madlener,M-Sa 11-5,"W,Y"
1903,L'Atelier Riviera Village,1722 S. Catalina Avenue,,Redondo Beach,CA,90277,1722 S. Catalina Avenue,,Redondo Beach,CA,90277,(310) 540-4440,(800) 833-6133,sales@latelier.com,http://www.latelier.com,Karen Damskey,Tu-Sa 10-5,"W,Y"
17071,Yarns Untold,6476 College Road,,Lisle,IL,60532,6476 College Road,,Lisle,IL,60532,(630) 355-9276,,info@yarns-untold.com,https://www.yarns-untold.com/,Nancy Albrecht and Tina Baker,"MThFSaSu 12-4, W 2-8","W,Y"
3004,Wool & Company,1687 N. Lancaster Road,,South Elgin,IL,60177,1687 N. Lancaster Rd,,South Elgin,IL,60177,(630) 444-0480,,team@woolandcompany.com,http://www.woolandcompany.com,Angela Busby,"M-Th 10-8, F-Su 10-5","W,Y"
17975,Rich Mountain Fiber Co.,700 Mena Street,,Mena,AR,71953,700 Mena Street,,Mena,AR,71953,(636) 359-0911,,richmountainfiberco@gmail.com,https://richmountainfiberco.com,Malissa,"Tu-F 10-6, Sa 10-4","W,Y"
10327,Fun with Sticks and Strings,"1132 N. Washington Avenue, Suite B",,Lansing,MI,48906,"1132 N. Washington Avenue, Suite B",,Lansing,MI,48906,(517) 372-1000,,funwithsticks.strings@gmail.com,https://www.funwithsticks-strings.com/,Sabrina Woodward,"Tu 12-5:30, W 12-7, Th  12-6, F 12-4, Sa 10-3","W,Y"
15657,The Lamb's Loom,1102 Tamarack Avenue,,McAllen,TX,78501,1102 Tamarack Avenue,,McAllen,TX,78501,(956) 607-6855,,thelambsloom@gmail.com,http://thelambsloom.com,Jeanie Rowell,W-Sa 11-4,"W,Y"
11316,A Tangled Yarn Shop,3692 N. Highway 16,,Denver,NC,28037,,,,,,(704) 966-1300,,atangledyarnshop@gmail.com,www.atangledyarnshop.com,Ann Tilley,"Tu-F 12-5, Sa 10-4","W,Y"
13938,Fiber Addiction,111 South Street,,Chardon,OH,44024,,,,,,(440) 490-7342,,info@fiberaddiction.com,www.fiberaddictioninc.com,Lora Meyer,"Tu-Th 10-4, F 10-8, Sa 10-4","W,Y"
11292,Cream City Yarn,15565 W. North Avenue,,Brookfield,WI,53005,,,,,,(262) 923-7014,,info@creamcityyarn.com,http://www.creamcityyarn.com,Nicole Andersom,"M-W 12-6, Th-Su 10-4","W,Y"
13753,Yarn Junction Co.,132 5th Street,,West Des Moines,IA,50265,132 5th Street,,West Des Moines,IA,50265,(515) 277-2770,,YarnJunction@Gmail.com,https://www.yarnjunction.com,"Beth, Brian and Kate","MTuWF 10-5, Th 10-6, Sa 10-4, Su 1-4","W,Y"
14638,Glimakra USA,"2750 Roosevelt Blvd., Suite G",,Eugene,OR,97402,"2750 Roosevelt Blvd., Suite G",Suite G,Eugene,OR,97402,(541) 246-8679,,orders@glimakrausa.com,http://www.glimakrausa.com,Sarah Rambousek,M-F 9-300,"W,Y"
11194,Warm 'n Fuzzy,"200 S. Academy Street, Suite 140",,Cary,NC,27511,,,,,,(919) 380-0008,,rebecca@warmnfuzzy.com,www.warmnfuzzy.com,Rebecca Hart,"TuWSa 10-4, Th 10-8, 10-6F","W,Y"
18147,Colorful Stitches,409 W. Duke of Gloucester Street Suite B,,Williamsburg,VA,23185,,,,,,(833) 825-1172,,sales@colorfulstitches.com,https://colorfulstitches.com,Bonnie Brown,"MSa 10-6, Su 12-5","W,Y"
8914,Sedona Knit Wits,"1100 Street Route 260, Suite 19",,Cottonwood,AZ,86326,2370 W State Route 89a Ste. 3,,Sedona,AZ,86336,(928) 634-6193,,sedonaknitwitsyarns@gmail.com,www.sedonaknitwits.com,Linda Kimberly,"M-F 11-5, Sa 10-3","W,Y"
15192,Spring Valley Gift and Yarn,248 Kelly Road,,Bancroft,ME,4497,,,,,,(207) 448-3226,,sfmacdonald1@gmail.com,www.facebook.com/Spring-Valley-Gift-Yarn-792076287487530/,Sandra MacDonald,Call ahead or by chance (please leave message),"W,Y"
2080,Peter Patchis Yarns,174 Cross Street,,Central Falls,RI,2863,174 Cross St Ste 1,,Central Falls,RI,02863-2916,(401) 723-3116,,peterpatchisyarns@yahoo.com,https://www.peterpatchisyarns.com,Peter Patchis,M-Sa 10-3,"W,Y"
15781,Fancywork Yarn Shop,200 NE Greenwood Avenue,,Bend,OR,97701,200 NE Greenwood Avenue,,Bend,OR,97701,(541) 323-8686,,hello@fancywork.com,http://www.fancywork.com,Elise,"Tu-Sa 10-5, Sun-Mon 11-3","W,Y"
1825,Only Ewe and Cotton Too,"12315 Crabapple Road, Suite 152",,Alpharetta,GA,30004,12315 Crabapple Road,,Alpharetta,GA,30004,(770) 740-0844,,onlyewe@bellsouth.net,www.onlyeweandcottontoo.com,Elyse Anderson,"Tu-Sa 10-5:30, Su 1-3:30","W,Y"
1342,"Desert Designs Knitz, Inc.","4950 Keller Springs Road, #155",,Addison,TX,75001,"4950 Keller Springs Road, #155",,Addison,TX,75001,(972) 392-9276,,ellen@ddknitz.com,www.desertdesignsknitz.com,Ellen Joshowitz,"W-F 11-4:30, Sa 11-4","W,Y"
11911,Craftworks,243 W. Main Street,,Northborough,MA,1532,243 W. Main Street,,Northborough,MA,1532,(508) 393-9435,,craftworks.coop@gmail.com,http://www.craftworkscoop.com,Jen Webb,"M-F 12-6, SaSu 10-6","W,Y"
8120,SO Original,"6655 Dobbin Road, Suite A",,Columbia,MD,21045,6655 Dobbin Road Suite A,,Columbia,MD,21045,(301) 774-7970,,sooriginal1@yahoo.com,http://www.sooriginal.com,Svetlana Ford,"Tu12-6, WF12-8, Th10-6, Sa10-5, Su appt only","W,Y"
8148,The Knitter's Edge,1601 W. Broad Street,,Bethlehem,PA,18018,1601 W. Broad Street,,Bethlehem,PA,18018,(610) 419-9276,,unwind@theknittersedge.com,http://www.theknittersedge.com,Amanda Evans and JoAnne Turcotte,"Mon, Tue, Sat: 9:30-4:00; Wed, Thur: 9:30-8:30","W,Y"
17644,Weaver House,"1901 S. 9th Street, 203/204",,Philadelphia,PA,19148,,,,,,(215) 278-2504,,hello@weaverhouseco.com,https://www.weaverhouseco.com/,Rachel Snack,TuThS 12-5,"W,Y"
17988,Yellow City Fibers,1942 Civic Circle,,Amarillo,TX,79109,,,,,,(806) 678-3279,(806) 678-3286,yellowcityfibers@outlook.com,https://www.yellowcityfibers.com/,Mona Rae,,"W,Y"
14387,Yarn Parlor,840 S. Wesleyan Blvd.,,Rocky Mount,NC,27803,840 S. Wesleyan Blvd.,,Rocky Mount,NC,27803,(252) 443-4021,,yarnparlor@suddenlink.net,https://www.yarn-parlor.com/,Dianna Lane,"TuWF 10-6, Th 10-8, Sa 10-4","W,Y"
10845,A Yarn Less Raveled,"730 Camino Ramon, Suite 186",,Danville,CA,94526,"730 Camino Ramon, Suite 186",,Danville,CA,94526,(925) 263-2661,,info@ayarnlessraveled.com,https://www.ayarnlessraveled.com,Mindy Owen,,"W,Y"
3113,The Weavers Loft,24647 Zimmer Road,,Guilford,IN,47022,24647 Zimmer Road,,Guildford,IN,47022,(812) 576-3904,,weaving@etczone.com,https://www.weaversloft.com,Barb Gallagher,By appointment or chance. Please call ahead or email. ,"W,Y"
3430,Far North Fibers,751 East 36th Ave Ste 112,,Anchorage,AK,99503,3960 Doroshin Avenue,,Anchorage,AK,99516,(907) 258-5648,,farnorthfibers@alaskan.com,,Pamela M. Grefsrud,M-Sa 10-3 or by appt.,"W,Y"
14801,yarn and y'all,36 Bernard Drive,,Ewing,NJ,8628,,,,,,(609) 275-0475,,joellen@yarnbazaar.com,www.yarnbazaar.com,Jo Ellen Burton,,"W,Y"
17480,iTry Studios,522 Broadway Street,,Alexandria,MN,56308,522 Broadway Street,,Alexandria,MN,56308,(320) 219-7888,,hello@itrystudios.com,https://www.itrystudios.com,Kyle & Deb,"Tu-F 10-5, Sa 10-4","W,Y"
13408,Prairie Hand Knits,508 S. Dewey Street,,North Platte,NE,69101,,,,,,(308) 534-4272,,windhamv@hotmail.com,https://www.facebook.com/profile.php?id=61551067803989,Vicki Windham,"TuWF 1030-530, Th 10-730, Sa 1030-5","W,Y"
15549,Apple Hill Farm Outpost,414 Shawneehaw Ave S,,Banner Elk,NC,28604,400 Apple Hill Road,,Banner Elk,NC,28604,(828) 898-2200,,applehillfarmnc@gmail.com,http://www.applehillfarmnc.com,Lee Rankin,"Everyday 10-6, please check website for current hours","W,Y"
1999,Mosaic Yarn Studio,109 W. Prospect Avenue,,Mt. Prospect,IL,60056,109 W. Prospect Avenue,,Mt. Prospect,IL,60056,(847) 390-1013,,info@mosaicyarnstudio.com,http://www.mosaicyarnstudio.com,Darlene Joyce,"TuWF 11-4, Th 11-6, Sa 10-5","W,Y"
17457,Dream Weavers Yarns,8 Moss Lane,,Pooler,GA,31322,,,,,,(888) 321-5648,, info@DreamWeaverYarns.com,http://www.dreamweaveryarns.com/,Natalie,,"W,Y"
1992,Santa Fe School of Weaving / Miriam's Well,614 Paseo De Peralta,,Santa Fe,NM,87501,614 Paseo De Peralta,Entrance in rear on Castillo Pl.,Santa Fe,NM,87501,(505) 918-8810,,miriamsf@me.com,https://www.sfschoolofweaving.com,Miriam Leth-Espensen,"M-F 11-4, Sa 11-3","W,Y"
13973,The Sated Sheep,"100 Commons Road, Suite 5",,Dripping Springs,TX,78620,"100 Commons Road, Suite 5",,Dripping Springs,TX,78620,(512) 829-4607,,thesatedsheep@gmail.com,http://www.thesatedsheep.com,Allison Wilcox,"TuTh 11-5, W 11-8, F 10-6, Sa 10-4, Su 11-4","W,Y"
1212,Carodan Farm Wool Shop,7151 Horseshoe Drive,,Chincoteague Island,VA,23336,7151 Horseshoe Drive,,Chincoteague Island,VA,23336,(800) 985-7083,(757) 336-0536,caroline@carodanfarm.com,http://www.carodanfarm.com,Caroline Hershey,"Tu10-8, W-Sat 10-3","W,Y"
1079,Alamitos Bay Yarn Company,174 N. Marina Drive,,Long Beach,CA,90803,174 N. Marina Drive,,Long Beach,CA,90803,(562) 799-8484,,chn@yarncompany.com,http://www.yarncompany.com,Sandra Carter,"W 11-7:30, ThF 10-4, Sa 9-3","W,Y"
3146,Great Northern Weaving,451 D Avenue E,,Kalamazoo,MI,49009,451 E. D Avenue,,Kalamazoo,MI,49009,(269) 341-9752,(800) 446-5977,emma@greatnorthernweaving.com,http://www.rugwarp.com,Emma Schering,"M 8:30-4, Tu-Thu 9-4, F 9-2","W,Y"
14772,Apricot Yarn & Supply,"2690 Historic Decatur Road, Suite 101",,San Diego,CA,92106,"2690 Historic Decatur Road, Suite 101",,San Diego,CA,92106,(619) 223-3603,,hello@apricotyarn.com,https://apricotyarn.com/,Sara Heckman,"M-Sa 10-5, Su 11-5","W,Y"
1016,Atelier Yarns,1818 Divisadero Street,,San Francisco,CA,94115,1945 Divisadero Street,,San Francisco,CA,94115-2518,(415) 771-1550,,atelieryarns@gmail.com,www.atelieryarns.com,Amanda,M-Sa  11-5,"W,Y"
12984,Sheep Thrills,4701 N. University Drive,,Lauderhill,FL,33351,4701 N. University Drive,,Lauderhill,FL,33351,(954) 742-1908,,patti@sheepthrillsknitting.com,https://www.sheepthrillsknitting.com/,Patti Jacobson,TuFSaSu 10-5,"W,Y"
14966,A Bit O' Yarn,234 N. Indiana Avenue,,Englewood,FL,34223,234 N. Indiana Avenue,,Englewood,FL,34223,(941) 460-1958,,abitoyarn@gmail.com,https://www.abitoyarn.com,Kerrie Cervenka,"Summer: M-Th 10-5, F-Sat 10-3; Winter: M-F 10-5, Sa 10-2","W,Y"
